Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Department of Psychological Medicine, School of Medicine and Health Sciences, University of Otago",4,4,0,0,0,0,0,4,0,0%,3,1,100%
"Department of Psychological Medicine, School of Medicine, The University of Auckland, New Zealand, Wise Group, Hamilton, New Zealand, Department of Public Health, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Department of Psychological Medicine, School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Psychological Medicine, Suicide and Mental Health Research Group, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Psychological Medicine, University of Otago",44,27,7,0,3,4,3,44,17,38%,20,5,95%
"Department of Psychology and Brain Health Research Centre, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Psychology and Dunedin Multidisciplinary Health and Development Research Unit, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Psychology and Interdepartmental Neuroscience Program, Northwestern University, 633 Clark St, Evanston, IL  60208, United States, Department of Psychology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Psychology and fMRIotago, University of Otago",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Department of Psychology, Brain Health Research Centre, Brain Research New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Psychology, Brain Health Research Centre, Brain Research New Zealand–Rangahau Roro Aotearoa, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Psychology, Brain Health Research Centre, University of Otago",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Department of Psychology, Federal University of Paraná, Curitiba, Brazil, Department of Psychology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Psychology, National Centre for Lifecourse Research (NCLR), University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Psychology, Umeå University, Umeå, Sweden, Department of Psychology, University of Gothenburg, Gothenburg, Sweden, Department of Psychology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Psychology, University of Otago",82,55,16,1,1,7,2,82,27,32%,41,10,95%
"Department of Public Health & General Practice, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Public Health and Marketing, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Public Health, Cancer and Chronic Conditions (C3) Research Group at University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Public Health, Cancer and Chronic Conditions (C3) Research Group, at University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Public Health, Faculty of Medicine, Wellington School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Public Health, Health Promotion & Policy Research Unit, University of Otago",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Department of Public Health, School of medicine, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Public Health, University of Otago",77,44,23,2,5,1,2,77,33,42%,29,11,94%
"Department of Radiation Therapy, University of Otago",6,2,4,0,0,0,0,6,4,66%,2,0,100%
"Department of Research and Training, Public Health Perspective Nepal, Kaski, Pokhara-25, Nepal, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Respiratory Medicine, Waikato Hospital, Hamilton, New Zealand, Department of Preventive and Social Medicine, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Social and Community Work, School of Social Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Social and Preventive Medicine, University of Otago",2,1,1,0,0,0,0,2,1,50%,0,1,100%
"Department of Sociology, Gender and Social Work, University of Otago",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Department of Surgery & Anaesthesia, University of Otago",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Department of Surgery Section of Neurosurgery, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Surgery and Anaesthesia, The University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Surgery and Anaesthesia, University of Otago",8,4,3,0,0,1,0,8,4,50%,2,0,75%
"Department of Surgery, Capital and Coast District Health Board, Wellington, New Zealand, Department of Surgery and Anaesthesia, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Department of Surgery, Christchurch Hospital, Christchurch, New Zealand, University Department of Surgery, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Surgery, Dunedin Hospital, Dunedin, New Zealand, Department of Surgical Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Surgery, Dunedin School of Medicine, University of Otago",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Department of Surgery, University of Otago",5,2,1,0,1,1,0,5,3,60%,2,0,100%
"Department of Surgical Sciences, Centre for Musculoskeletal Outcomes Research, Dunedin School of Medicine, University of Otago",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Department of Surgical Sciences, Division of Health Sciences, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Surgical Sciences, Dunedin Medical Campus, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Surgical Sciences, Dunedin School of Medicine, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Surgical Sciences, Dunedin School of Medicine, University of Otago",10,3,1,0,2,3,1,10,7,70%,2,1,100%
"Department of Surgical Sciences, Section of Neurosurgery, Dunedin School of Medicine, University of Otago",3,3,0,0,0,0,0,2,0,0%,2,0,66%
"Department of Surgical Sciences, University of Otago",8,1,3,0,2,0,2,8,7,87%,1,0,100%
"Department of Surveying, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Technological Educations, University College Copenhagen, Copenhagen, Denmark, Department of Microbiology and Immunology, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Theatre Studies, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Department of Theology and Religion, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Tourism, Otago Business School, University of Otago",7,6,0,0,0,0,1,7,1,14%,5,1,100%
"Department of Tourism, School of Business, University of Otago",3,2,0,0,1,0,0,3,1,33%,2,0,100%
"Department of Tourism, The University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Tourism, University of Otago",36,29,0,0,3,4,0,36,7,19%,27,2,100%
"Department of Toxicology and Pharmacology, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Trauma and Orthopaedic Surgery, Midcentral District Health Board, Palmerston North Hospital, Massey University, New Zealand M. R. Whitehouse, Musculoskeletal Research Unit, Translational Health Sciences, Bristol Medical School, Southmead Hospital, UK M. R. Whitehouse, National Institute for Health Research Bristol Biomedical Research Centre, University Hospitals Bristol NHS Foundation Trust and University of Bristol, C. M. A. Frampton, Department of Orthopaedic Surgery and Musculoskeletal Medicine, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Women's & Children's Health, University of Otago",4,3,0,0,0,0,0,0,0,,0,0,0%
"Department of Women's and Children's Health, Children's Pavilion Dunedin Public Hospital, University of Otago",1,0,1,0,0,0,0,0,0,,0,0,0%
"Department of Women's and Children's Health, Department of Psychology, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Women's and Children's Health, Dunedin School of Medicine, University of Otago",27,14,0,0,0,0,0,0,0,,0,0,0%
"Department of Women's and Children's Health, Otago Medical School, Dunedin Campus, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Women's and Children's Health, University of Otago",18,10,0,0,0,0,0,0,0,,0,0,0%
"Department of Zoology, University of Otago",111,68,20,0,9,6,8,111,43,38%,62,5,99%
"Department of the Dean, Dunedin School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of the Dean, University of Otago",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Departments of Surgical Sciences, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Dept of General Practice and Rural Health, Dunedin School of Medicine, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Dept of Medicine, Dunedin School of Medicine, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Dept of Medicine, University of Otago",2,1,0,1,0,0,0,2,1,50%,1,0,100%
"Dept of Preventive and Social Medicine, Dunedin School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dept. Computer Science, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Dept. Information Science, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Dept. of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dept. of Microbiology & Immunology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dept. of Paediatrics, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dept. of Pharmacology and Toxicology, School of Biomedical Sciences and Brain Health Research Centre, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dept. of Pharmacology and Toxicology, School of Biomedical Sciences, Brain Health Research Centre, Brain Research New Zealand, Eisdell Moore Centre, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Discipline of Orthodontics, Department of Oral Science, Sir John Walsh Research Institute, Faculty of Dentistry, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Discipline of Orthodontics, Department of Oral Sciences, Faculty of Dentistry, Sir John Walsh Research Institute, University of Otago",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Discipline of Orthodontics, Department of Oral Sciences, Faculty of Dentistry, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Discipline of Orthodontics, Department of Oral Sciences, Sir John Walsh Research Institute, Faculty of Dentistry, University of Otago",3,0,0,2,1,0,0,3,3,100%,0,0,100%
"Distance Learning, University of Otago",3,2,0,1,0,0,0,3,1,33%,2,0,100%
"Division of Basic Biomedical Sciences, Sanford School of Medicine, University of South Dakota, Vermillion, SD, United States, Brain Health Research Centre, Department of Anatomy, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Division of Health Sciences, Centre for Pacific Health Va'a o Tautai, University of Otago",1,0,1,0,0,0,0,0,0,,0,0,0%
"Division of Health Sciences, Department of Anatomy, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Division of Health Sciences, University of Otago",5,3,2,0,0,0,0,5,2,40%,2,0,80%
"Division of Humanities, University of Otago",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Division of Infectious Diseases and International Health, Department of Medicine, Duke University Medical Center, Durham, NC, United States, Duke Global Health Institute, Duke University, Durham, NC, United States, Centre for International Health, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Division of Infectious Diseases and International Health, Duke University Medical Center, Durham, NC, United States, Centre for International Health, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Division of Infectious Diseases, Duke University Medical Center, Durham, NC, United States, Kilimanjaro Christian Medical Centre, Moshi, Tanzania, Centre for International Health, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Division of Infectious Diseases, National University Hospital, National University Health System, Singapore, Department of Pathology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Division of Periodontology, Department of Oral Sciences, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Division of Sciences, Department of Psychology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Division of Sciences, University of Otago",5,3,1,0,1,0,0,5,2,40%,1,1,80%
"Dodd Walls Centre for Photonics and Quantum Technologies, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Dodd-Walls Center for Photonic and Quantum Technologies, Department of Chemistry, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Dodd-Walls Centre and Department of Chemistry, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dodd-Walls Centre for Photonic and Quantum Technologies and Department of Physics, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Dodd-Walls Centre for Photonic and Quantum Technologies, 730 Cumberland Street, Dunedin, 9016, New Zealand, Department of Physics, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Dodd-Walls Centre for Photonic and Quantum Technologies, Auckland, 1010, New Zealand, Department of Physics, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Dodd-Walls Centre for Photonic and Quantum Technologies, Department of Chemistry, University of Otago",3,2,0,0,0,0,1,3,1,33%,1,0,66%
"Dodd-Walls Centre for Photonic and Quantum Technologies, Department of Physics, University of Auckland, Auckland, New Zealand, Dodd-Walls Centre for Photonic and Quantum Technologies, Department of Physics, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Dodd-Walls Centre for Photonic and Quantum Technologies, Department of Physics, University of Otago",3,0,1,0,0,2,0,3,3,100%,0,0,100%
"Dodd-Walls Centre for Photonic and Quantum Technologies, New Zealand and Department of Physics, University of Otago",4,0,0,0,0,4,0,4,4,100%,0,0,100%
"Dodd-Walls Centre for Photonic and Quantum Technologies, New Zealand, Department of Physics, University of Otago",2,0,0,0,0,2,0,2,2,100%,0,0,100%
"Donald Beasley Institute, Dunedin, New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Donald Beasley Institute, New Zealand, Centre for Postgraduate Nursing, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Dr. Searchfield: Associate Professor, Centre for Brain Research, Brain Research New Zealand, New Zealand. Ms. Fok: Research Assistant, New Zealand. Mr. Donaldson: Head Project Manager, University Strategic Programme Office, New Zealand. Dr. Durai: Research Fellow, New Zealand. Dr. Kleinstäuber: Senior Lecturer, Department of Psychological Medicine, Dunedin School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Duke Global Health Institute, Duke University, Durham, NC, United States, Kilimanjaro Christian Medical Centre, Moshi, Tanzania, Centre for International Health, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Duke Global Health Institute, Duke University, Durham, NC, United States, Kilimanjaro Christian Medical Centre, Moshi, Tanzania, Kilimanjaro Clinical Research Institute, Moshi, Tanzania, Centre for International Health, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Dunedin Multidisciplinary Health and Development Research Unit, Department of Psychology, Division of Sciences, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Dunedin Multidisciplinary Health and Development Research Unit, Department of Psychology, University of Otago",7,3,0,0,0,2,2,7,4,57%,1,1,85%
"Dunedin Multidisciplinary Health and Development Research Unit, University of Otago",3,0,2,0,0,1,0,3,3,100%,0,0,100%
"Dunedin School of Medicine, Office of the Dean, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Dunedin School of Medicine, University of Otago",14,9,1,1,2,0,1,14,5,35%,5,2,85%
"East Otago Taiāpure Management Committee, Karitāne, New Zealand, Department of Marine Science, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Ecology Degree Programme, Department of Botany, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Ecology Degree Programme, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Edgar Diabetes and Obesity Research, Department of Medicine, Dunedin School of Medicine, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Education Technology Group, Higher Education Development Centre, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Education Unit, Dunedin School of Medicine, University of Otago",2,0,2,0,0,0,0,2,2,100%,0,0,100%
